universe_id,employer_level,country_code,canton_code,canton_name,bfs_code,employer_name,district,bfs_language_region_code,language_region,statistical_city,degurb2021,priority_tier,expected_green_service_units,canonical_portal_status,canonical_portal_url,portal_platform,verification_status,notes
PUB-CH-BE-MUN-0987,MUNICIPALITY,CH,BE,Bern,987,Gemeinde/Stadt Rumisberg,Verwaltungskreis Oberaargau,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0904,MUNICIPALITY,CH,BE,Bern,904,Gemeinde/Stadt Röthenbach im Emmental,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0905,MUNICIPALITY,CH,BE,Bern,905,Gemeinde/Stadt Rüderswil,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0420,MUNICIPALITY,CH,BE,Bern,420,Gemeinde/Stadt Rüdtligen-Alchenflüh,Verwaltungskreis Emmental,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0880,MUNICIPALITY,CH,BE,Bern,880,Gemeinde/Stadt Rüeggisberg,Verwaltungskreis Bern-Mittelland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0956,MUNICIPALITY,CH,BE,Bern,956,Gemeinde/Stadt Rüegsau,Verwaltungskreis Emmental,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0853,MUNICIPALITY,CH,BE,Bern,853,Gemeinde/Stadt Rüschegg,Verwaltungskreis Bern-Mittelland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0393,MUNICIPALITY,CH,BE,Bern,393,Gemeinde/Stadt Rüti bei Büren,Verwaltungskreis Seeland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0422,MUNICIPALITY,CH,BE,Bern,422,Gemeinde/Stadt Rüti bei Lyssach,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0340,MUNICIPALITY,CH,BE,Bern,340,Gemeinde/Stadt Rütschelen,Verwaltungskreis Oberaargau,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0843,MUNICIPALITY,CH,BE,Bern,843,Gemeinde/Stadt Saanen,Verwaltungskreis Obersimmental-Saanen,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0746,MUNICIPALITY,CH,BE,Bern,746,Gemeinde/Stadt Safnern,Verwaltungskreis Biel/Bienne,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0591,MUNICIPALITY,CH,BE,Bern,591,Gemeinde/Stadt Saxeten,Verwaltungskreis Interlaken-Oberhasli,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0906,MUNICIPALITY,CH,BE,Bern,906,Gemeinde/Stadt Schangnau,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0786,MUNICIPALITY,CH,BE,Bern,786,Gemeinde/Stadt Schattenhalb,Verwaltungskreis Interlaken-Oberhasli,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0708,MUNICIPALITY,CH,BE,Bern,708,Gemeinde/Stadt Schelten,Arrondissement administratif Jura bernois,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0747,MUNICIPALITY,CH,BE,Bern,747,Gemeinde/Stadt Scheuren,Verwaltungskreis Biel/Bienne,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0748,MUNICIPALITY,CH,BE,Bern,748,Gemeinde/Stadt Schwadernau,Verwaltungskreis Biel/Bienne,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0592,MUNICIPALITY,CH,BE,Bern,592,Gemeinde/Stadt Schwanden bei Brienz,Verwaltungskreis Interlaken-Oberhasli,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0855,MUNICIPALITY,CH,BE,Bern,855,Gemeinde/Stadt Schwarzenburg,Verwaltungskreis Bern-Mittelland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0341,MUNICIPALITY,CH,BE,Bern,341,Gemeinde/Stadt Schwarzhäusern,Verwaltungskreis Oberaargau,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0311,MUNICIPALITY,CH,BE,Bern,311,Gemeinde/Stadt Schüpfen,Verwaltungskreis Seeland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0988,MUNICIPALITY,CH,BE,Bern,988,Gemeinde/Stadt Seeberg,Verwaltungskreis Oberaargau,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0312,MUNICIPALITY,CH,BE,Bern,312,Gemeinde/Stadt Seedorf (BE),Verwaltungskreis Seeland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0709,MUNICIPALITY,CH,BE,Bern,709,Gemeinde/Stadt Seehof,Arrondissement administratif Jura bernois,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0883,MUNICIPALITY,CH,BE,Bern,883,Gemeinde/Stadt Seftigen,Verwaltungskreis Thun,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0907,MUNICIPALITY,CH,BE,Bern,907,Gemeinde/Stadt Signau,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0938,MUNICIPALITY,CH,BE,Bern,938,Gemeinde/Stadt Sigriswil,Verwaltungskreis Thun,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0499,MUNICIPALITY,CH,BE,Bern,499,Gemeinde/Stadt Siselen,Verwaltungskreis Seeland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0768,MUNICIPALITY,CH,BE,Bern,768,Gemeinde/Stadt Spiez,Verwaltungskreis Frutigen-Niedersimmental,1,GERMAN,YES,2,P0_CITY,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0793,MUNICIPALITY,CH,BE,Bern,793,Gemeinde/Stadt St. Stephan,Verwaltungskreis Obersimmental-Saanen,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0939,MUNICIPALITY,CH,BE,Bern,939,Gemeinde/Stadt Steffisburg,Verwaltungskreis Thun,1,GERMAN,YES,1,P0_CITY,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0358,MUNICIPALITY,CH,BE,Bern,358,Gemeinde/Stadt Stettlen,Verwaltungskreis Bern-Mittelland,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0770,MUNICIPALITY,CH,BE,Bern,770,Gemeinde/Stadt Stocken-Höfen,Verwaltungskreis Thun,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0749,MUNICIPALITY,CH,BE,Bern,749,Gemeinde/Stadt Studen (BE),Verwaltungskreis Seeland,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0957,MUNICIPALITY,CH,BE,Bern,957,Gemeinde/Stadt Sumiswald,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0750,MUNICIPALITY,CH,BE,Bern,750,Gemeinde/Stadt Sutz-Lattrigen,Verwaltungskreis Biel/Bienne,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0940,MUNICIPALITY,CH,BE,Bern,940,Gemeinde/Stadt Teuffenthal (BE),Verwaltungskreis Thun,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0941,MUNICIPALITY,CH,BE,Bern,941,Gemeinde/Stadt Thierachern,Verwaltungskreis Thun,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0942,MUNICIPALITY,CH,BE,Bern,942,Gemeinde/Stadt Thun,Verwaltungskreis Thun,1,GERMAN,YES,1,P0_CITY,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0342,MUNICIPALITY,CH,BE,Bern,342,Gemeinde/Stadt Thunstetten,Verwaltungskreis Oberaargau,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0889,MUNICIPALITY,CH,BE,Bern,889,Gemeinde/Stadt Thurnen,Verwaltungskreis Bern-Mittelland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0989,MUNICIPALITY,CH,BE,Bern,989,Gemeinde/Stadt Thörigen,Verwaltungskreis Oberaargau,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0884,MUNICIPALITY,CH,BE,Bern,884,Gemeinde/Stadt Toffen,Verwaltungskreis Bern-Mittelland,1,GERMAN,NO,2,P1_URBAN_OR_INTERMEDIATE,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0958,MUNICIPALITY,CH,BE,Bern,958,Gemeinde/Stadt Trachselwald,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0500,MUNICIPALITY,CH,BE,Bern,500,Gemeinde/Stadt Treiten,Verwaltungskreis Seeland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0908,MUNICIPALITY,CH,BE,Bern,908,Gemeinde/Stadt Trub,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0909,MUNICIPALITY,CH,BE,Bern,909,Gemeinde/Stadt Trubschachen,Verwaltungskreis Emmental,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0501,MUNICIPALITY,CH,BE,Bern,501,Gemeinde/Stadt Tschugg,Verwaltungskreis Seeland,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
PUB-CH-BE-MUN-0756,MUNICIPALITY,CH,BE,Bern,756,Gemeinde/Stadt Twann-Tüscherz,Verwaltungskreis Biel/Bienne,1,GERMAN,NO,3,P2_RURAL,Stadtgrün;Stadtgärtnerei;Werkhof;Werkdienst;Gemeindebetriebe;Friedhof;Parks;Sportanlagen;Schulanlagen;Forst;Liegenschaften;Strassenunterhalt;Arealpflege;Winterdienst,DISCOVERY_PENDING,,TO_DISCOVER,NOT_YET_AUDITED,"Puede publicar en portal propio, ATS compartido, cantón, Job-Room o agregador público."
